沪A0545	29/11/2018	15:56:00	31.16734	121.45280
沪A0545	29/11/2018	16:27:00	31.20226	121.45231
沪A0545	29/11/2018	18:44:00	31.19112	121.44023
沪A0545	29/11/2018	20:28:00	31.19182	121.44319
沪A0545	29/11/2018	20:30:00	31.20178	121.44814
沪A0545	29/11/2018	20:36:00	31.20694	121.45372
沪A0546	07/11/2018	16:18:00	31.16565	121.43198
沪A0546	07/11/2018	17:22:00	31.17331	121.43647
沪A0546	07/11/2018	17:22:00	31.17240	121.43563
沪A0546	07/11/2018	17:22:00	31.16645	121.43234
沪A0546	07/11/2018	17:22:00	31.16236	121.42305
沪A0546	07/11/2018	17:23:00	31.16613	121.40376
沪A0546	07/11/2018	17:24:00	31.18231	121.41685
沪A0546	07/11/2018	17:24:00	31.17322	121.43730
沪A0546	07/11/2018	17:24:00	31.17050	121.42469
沪A0546	07/11/2018	17:24:00	31.17039	121.41382
沪A0546	07/11/2018	17:24:00	31.16712	121.40627
沪A0546	07/11/2018	17:25:00	31.18128	121.40206
沪A0546	07/11/2018	17:25:00	31.16899	121.45013
沪A0546	07/11/2018	17:25:00	31.16572	121.40362
沪A0546	07/11/2018	17:26:00	31.17901	121.42897
沪A0546	07/11/2018	17:26:00	31.17494	121.39510
沪A0546	07/11/2018	17:26:00	31.17241	121.43472
沪A0546	07/11/2018	17:26:00	31.17233	121.39900
沪A0546	07/11/2018	17:26:00	31.17232	121.39895
沪A0546	07/11/2018	17:26:00	31.16612	121.39005
沪A0546	07/11/2018	17:27:00	31.17835	121.42955
沪A0546	07/11/2018	17:27:00	31.17544	121.39143
沪A0546	07/11/2018	17:27:00	31.16925	121.43753
沪A0546	09/11/2018	12:39:00	31.15881	121.41954
沪A0546	09/11/2018	13:19:00	31.15303	121.43330
沪A0546	09/11/2018	13:40:00	31.15059	121.43253
沪A0546	09/11/2018	14:05:00	31.14919	121.41942
沪A0546	09/11/2018	15:55:00	31.13727	121.41161
沪A0546	09/11/2018	15:57:00	31.14373	121.41567
沪A0546	09/11/2018	16:42:00	31.13837	121.41980
沪A0546	09/11/2018	17:56:00	31.13739	121.42868
沪A0546	09/11/2018	17:57:00	31.13553	121.42906
沪A0546	09/11/2018	21:47:00	31.15317	121.41389
沪A0546	09/11/2018	21:47:00	31.15228	121.43365
沪A0546	09/11/2018	21:47:00	31.13842	121.43371
沪A0546	09/11/2018	21:47:00	31.13640	121.44069
沪A0546	09/11/2018	21:47:00	31.13141	121.42909
沪A0546	09/11/2018	21:48:00	31.15391	121.40458
沪A0546	09/11/2018	21:49:00	31.15448	121.40503
沪A0546	09/11/2018	21:49:00	31.13654	121.44219
沪A0546	09/11/2018	21:57:00	31.14433	121.41382
沪A0546	09/11/2018	21:59:00	31.15034	121.43080
沪A0546	10/11/2018	08:53:00	31.17844	121.41124
沪A0546	10/11/2018	08:56:00	31.17844	121.41124
沪A0546	10/11/2018	09:26:00	31.17690	121.41210
沪A0546	10/11/2018	09:39:00	31.18242	121.41747
沪A0546	10/11/2018	09:57:00	31.17996	121.42159
沪A0546	10/11/2018	10:12:00	31.17777	121.42341
沪A0546	10/11/2018	10:37:00	31.17375	121.42288
沪A0546	10/11/2018	11:05:00	31.17475	121.41684
沪A0546	10/11/2018	11:33:00	31.17812	121.41795
沪A0546	10/11/2018	11:48:00	31.16889	121.42008
沪A0546	10/11/2018	12:11:00	31.16786	121.40552
沪A0546	10/11/2018	12:42:00	31.16596	121.40780
沪A0546	10/11/2018	13:04:00	31.16404	121.40829
沪A0546	10/11/2018	13:05:00	31.16404	121.40829
沪A0546	10/11/2018	13:28:00	31.15726	121.40766
沪A0546	10/11/2018	13:33:00	31.15742	121.40744
沪A0546	10/11/2018	13:33:00	31.15742	121.40744
